,P1,P1C0,P1C1,P1C2,P1C3,P1C4,P1C5,P1C6,PIC7,P2,P2C0,P2C1,P2C2,P2C3,P2C4,P2C5,P2C6,P2C7,P3,P3C0,P3C1,P3C2,P3C3,P3C4,P3C5,P3C6,P3C7,P4,P4C0,P4C1,P4C2,P4C3,P4C4,P4C5,P4C6,P4C7,P5,P5C0,P5C1,P5C2,P5C3,P5C4,P5C5,P5C6,P5C7,Tot prob 0,Tot prob 1,Tot prob 2,Tot prob 3,Tot prob 4,Tot prob 5,Tot prob 6,Tot prob 7,NRating,Rating
40,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.734,0.0,0.512,0.005,1.749,0.0,0.0,1.0,3.9,3.9
41,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Trenton Hassell 2009NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7390000000000001,0.0,0.512,0.0,1.749,1.0,0.0,1.0,-6.7,-6.7
42,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.925,0.0,0.321,0.005,1.749,0.0,0.0,1.0,4.436628645833333,4.5
43,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Trenton Hassell 2009NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,0.321,0.0,1.749,1.0,0.0,1.0,-5.4941885416666665,-6.0
44,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,0.322,0.011000000000000001,2.737,0.0,0.0,1.0,1.5934833333333331,2.4
45,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.734,0.0,0.263,0.016,1.987,0.0,0.0,1.0,0.5362927083333335,0.9
46,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Trenton Hassell 2009NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7390000000000001,0.0,0.263,0.011000000000000001,1.987,1.0,0.0,1.0,-12.6482921875,-26.2
47,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.991,0.0,0.252,0.020000000000000004,2.737,0.0,0.0,1.0,3.3652109375,8.0
48,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73,0.0,0.512,0.009000000000000001,1.749,0.0,0.0,1.0,5.1041260416666665,13.6
49,Josh Boone 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.734,0.0,0.263,0.016,1.987,0.0,0.0,1.0,-2.5005890625,-7.1
50,Josh Boone 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Yi Jianlian 2009NJN,0.7390000000000001,0.0,0.261,0.0,0.0,0.0,0.0,0.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.734,0.0,0.512,0.005,1.749,0.0,0.0,1.0,-5.0058937499999985,-16.1
51,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.986,0.0,0.002,0.025000000000000005,1.987,0.0,0.0,1.0,3.4153416666666665,10.5
52,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.921,0.0,0.321,0.009000000000000001,1.749,0.0,0.0,1.0,-0.16532239583333325,-0.9
53,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.921,0.0,0.07200000000000001,0.020000000000000004,1.987,0.0,0.0,1.0,0.0007515625000001497,-0.4
54,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.995,0.0,0.252,0.016,2.737,0.0,0.0,1.0,2.2956562500000004,7.7
55,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Brook Lopez 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bobby Simmons 2009NJN,0.995,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.986,0.0,0.251,0.014000000000000002,1.749,0.0,0.0,1.0,1.8862578125,7.1
56,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Sean Williams 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.921,0.0,0.321,0.020000000000000004,1.738,0.0,0.0,1.0,3.711209375,15.1
57,Ryan Anderson 2009NJN,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,Josh Boone 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,1.921,0.0,0.07200000000000001,0.020000000000000004,1.987,0.0,0.0,1.0,3.4511796875,15.9
58,Josh Boone 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vince Carter 2009NJN,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Eduardo Nájera 2009NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.991,0.0,0.002,0.020000000000000004,1.987,1.0,0.0,1.0,-3.070643229166666,-16.4
59,Josh Boone 2009NJN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Keyon Dooling 2009NJN,0.0,0.0,0.001,0.011000000000000001,0.988,0.0,0.0,0.0,Devin Harris 2009NJN,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Jarvis Hayes 2009NJN,0.991,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,Eduardo Nájera 2009NJN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.991,0.0,0.251,0.020000000000000004,1.738,1.0,0.0,1.0,-1.1087546874999998,-6.4
60,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.922,0.0,1.0510000000000002,0.9720000000000001,1.053,0.0,0.001,1.0,8.3,8.3
61,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0510000000000002,0.9930000000000001,1.954,0.0,0.001,1.0,10.0,10.0
62,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Adam Morrison 2009CHA,0.992,0.0,0.0,0.005,0.003,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9140000000000001,0.0,0.052000000000000005,0.9770000000000001,1.0559999999999998,0.0,0.0,1.0,-9.799734375,-17.5
63,Matt Carroll 2009CHA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0510000000000002,0.9610000000000001,0.986,1.0,0.001,1.0,-12.447692401960785,-27.5
64,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.9940000000000001,0.0,0.052000000000000005,0.9980000000000001,1.954,0.0,0.0,1.0,1.4555882352941183,17.1
65,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,DeSagana Diop 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.922,0.0,1.0510000000000002,0.9720000000000001,1.053,0.0,0.001,1.0,2.5050625,22.2
66,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.922,0.0,1.0510000000000002,0.9900000000000001,1.035,0.0,0.001,1.0,-3.972261948529412,-1.3
67,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,DeSagana Diop 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,1.9160000000000001,0.0,0.9990000000000001,0.048,1.035,0.0,0.001,1.0,-11.36371568627451,-35.0
68,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Adam Morrison 2009CHA,0.992,0.0,0.0,0.005,0.003,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.992,0.0,0.9990000000000001,0.051,1.9569999999999999,0.0,0.001,1.0,-5.6322408088235285,-9.0
69,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Juwan Howard 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052000000000000005,0.9930000000000001,1.954,0.0,0.0,2.0,-5.817545955882353,-10.2
70,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.9940000000000001,0.0,1.0510000000000002,0.9660000000000001,0.986,0.0,0.001,1.0,-5.698158700980391,-9.7
71,Alexis Ajinça 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.9990000000000001,0.046,1.954,0.0,0.001,2.0,-2.9208088235294123,4.8
72,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,1.9160000000000001,0.0,0.9990000000000001,0.030000000000000002,1.053,0.0,0.001,1.0,-1.7413143382352945,11.9
73,Matt Carroll 2009CHA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Sean May 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.9990000000000001,0.013999999999999999,0.986,1.0,1.001,1.0,-9.0627037377451,-31.1
74,Raja Bell 2009CHA,0.922,0.0,0.0,0.011000000000000001,0.067,0.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.9160000000000001,0.0,0.052000000000000005,0.9770000000000001,1.053,0.0,0.0,1.0,-7.009286764705883,-18.8
75,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,DeSagana Diop 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Vladimir Radmanovi? 2009CHA,0.9940000000000001,0.0,0.0,0.005,0.0,0.0,0.0,0.0,Gerald Wallace 2009CHA,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.9940000000000001,0.0,0.9990000000000001,0.051,1.954,0.0,0.001,1.0,-4.6929926470588255,-4.5
76,D.J. Augustin 2009CHA,0.0,0.0,0.0,0.032,0.968,0.0,0.0,0.0,Matt Carroll 2009CHA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Boris Diaw 2009CHA,0.0,0.0,0.052000000000000005,0.9470000000000001,0.0,0.0,0.0,0.0,Raymond Felton 2009CHA,0.0,0.0,0.0,0.013999999999999999,0.986,0.0,0.0,0.0,Emeka Okafor 2009CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052000000000000005,0.9930000000000001,1.954,1.0,0.0,1.0,-2.42299356617647,9.9
77,Luol Deng 2009CHI,0.013999999999999999,0.0,0.986,0.0,0.0,0.0,0.0,0.0,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Joakim Noah 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tyrus Thomas 2009CHI,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.013999999999999999,0.0,1.985,1.0,1.0,0.0,0.001,1.0,-8.8,-8.8
78,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Joakim Noah 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,John Salmons 2009CHI,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Tyrus Thomas 2009CHI,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0,1.0,1.999,0.0,0.001,1.0,-4.1,-4.1
79,Luol Deng 2009CHI,0.013999999999999999,0.0,0.986,0.0,0.0,0.0,0.0,0.0,Drew Gooden 2009CHI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Joakim Noah 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013999999999999999,1.0,0.986,1.0,1.0,0.0,0.0,1.0,-2.3519921875,-4.5
80,Luol Deng 2009CHI,0.013999999999999999,0.0,0.986,0.0,0.0,0.0,0.0,0.0,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Joakim Noah 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Andrés Nocioni 2009CHI,0.992,0.0,0.0,0.0,0.008,0.0,0.0,0.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.006,0.0,0.986,1.0,1.008,0.0,0.0,1.0,-2.6249075520833336,-5.2
81,Luol Deng 2009CHI,0.013999999999999999,0.0,0.986,0.0,0.0,0.0,0.0,0.0,Drew Gooden 2009CHI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Aaron Gray 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013999999999999999,1.0,0.986,1.0,1.0,0.0,0.0,1.0,-12.03805078125,-28.3
82,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Brad Miller 2009CHI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Joakim Noah 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,John Salmons 2009CHI,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,0.001,1.0,1.999,1.0,0.0,1.0,1.962390625,5.3
83,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Aaron Gray 2009CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Thabo Sefolosha 2009CHI,0.01,0.0,0.0,0.0,0.0,0.99,0.0,0.0,Tyrus Thomas 2009CHI,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.01,0.0,0.9990000000000001,1.0,1.0,0.99,0.001,1.0,-9.0176015625,-23.1
84,Ben Gordon 2009CHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Brad Miller 2009CHI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Derrick Rose 2009CHI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,John Salmons 2009CHI,0.0,0.0,0.001,0.0,0.9990000000000001,0.0,0.0,0.0,Tyrus Thomas 2009CHI,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0,1.0,1.999,1.0,0.001,0.0,-7.47657421875,-20.4
